,Date,Open,High,Low,Close,Volume,year,TrendValue,Trend,Up Days,Down Days,RSI,Close Rateofchange,OBV,VWAP,Prediction Value
3104,2012-06-06,4886.65,5010.45,4886.15,4997.1,185340406,2012,111.0,Uptrend,111.0,0.0,98.84319472973891,0.0044825922650157946,27859931456,4908.875209988499,1
3105,2012-06-07,5035.35,5059.65,5007.75,5049.65,150558164,2012,49.0,Uptrend,49.0,0.0,98.60794473610898,0.016905974988420613,28010489620,4910.386638030614,1
3106,2012-06-08,5044.25,5084.45,4994.8,5068.35,138389395,2012,24.0,Uptrend,24.0,0.0,98.48059135609878,0.028292316744101376,28148879015,4914.838061980216,1
3107,2012-06-11,5096.7,5124.45,5040.7,5054.1,125615102,2012,40.0,Uptrend,40.0,0.0,98.24599302450106,0.02980969069644246,28023263913,4921.3623413029845,1
3108,2012-06-12,5015.5,5128.9,5015.15,5115.9,135478015,2012,4.0,Uptrend,4.0,0.0,98.22006373521921,0.03502063607671757,28158741928,4927.584844901876,1
3109,2012-06-13,5117.55,5144.9,5095.45,5121.45,125668126,2012,16.0,Uptrend,16.0,0.0,98.1054289826047,0.05417588637884019,28284410054,4935.501067818101,1
3110,2012-06-14,5105.1,5130.0,5047.6,5054.75,118353366,2012,-14.0,Downtrend,0.0,14.0,98.29350859012627,0.037893720997084435,28166056688,4947.911554447276,0
3111,2012-06-15,5069.55,5146.2,5069.15,5139.05,155437144,2012,16.0,Uptrend,16.0,0.0,98.16744582099368,0.05061893712498344,28321493832,4956.523096141233,1
3112,2012-06-18,5174.0,5190.2,5041.7,5064.25,153461067,2012,44.0,Uptrend,44.0,0.0,97.78428135165647,0.032245900469828115,28168032765,4969.893663406478,1
3113,2012-06-19,5050.8,5113.6,5048.1,5103.85,149416155,2012,-76.0,Downtrend,0.0,76.0,98.71611955405903,0.0500668655488119,28317448920,4977.423472311354,0
3114,2012-06-20,5114.55,5141.7,5100.7,5120.55,160505645,2012,28.0,Uptrend,28.0,0.0,98.54409100394513,0.0589165882559739,28477954565,4989.092713544783,1
3115,2012-06-21,5097.35,5170.4,5093.45,5165.0,142992948,2012,28.0,Uptrend,28.0,0.0,98.3539541853982,0.04949811029381901,28620947513,5003.306075544135,1
3116,2012-06-22,5101.75,5159.8,5094.0,5146.05,159747192,2012,-10.0,Downtrend,0.0,10.0,98.46817337225826,0.04586009267539226,28461200321,5015.018620857308,0
3117,2012-06-25,5158.5,5194.6,5105.65,5114.65,123503010,2012,34.0,Uptrend,34.0,0.0,98.2058190559445,0.025874259123684906,28337697311,5025.730953863795,1
3118,2012-06-26,5107.45,5134.55,5095.5,5120.8,99404566,2012,-60.0,Downtrend,0.0,60.0,98.80976192877884,0.026191859882567448,28437101877,5030.651312892162,0
3119,2012-06-27,5149.45,5160.1,5129.25,5141.9,112269218,2012,25.0,Uptrend,25.0,0.0,98.65387438435664,0.038610311568954225,28549371095,5035.318447373818,1
3120,2012-06-28,5148.95,5159.05,5125.3,5149.15,143073791,2012,-1.0,Downtrend,0.0,1.0,98.66301976017296,0.04567192973549261,28692444886,5043.516780486742,0
3121,2012-06-29,5191.25,5286.25,5189.0,5278.9,226523598,2012,127.0,Uptrend,127.0,0.0,97.70224036320612,0.09032138136153312,28918968484,5061.485716654473,1
3122,2012-07-02,5283.85,5302.15,5263.35,5278.6,126161441,2012,15.0,Uptrend,15.0,0.0,97.57681744151338,0.08878644431381066,28792807043,5088.99423890487,1
3123,2012-07-03,5298.85,5317.0,5265.95,5287.95,133117055,2012,14.0,Uptrend,14.0,0.0,97.44743379597773,0.08731725371661203,28925924098,5110.0882862611015,1
3124,2012-07-04,5310.4,5317.65,5273.3,5302.55,155995887,2012,0.0,No change,0.0,0.0,97.44743379597773,0.06112545276260217,29081919985,5130.538886437903,0
3125,2012-07-05,5297.05,5333.65,5288.85,5327.3,118915392,2012,16.0,Uptrend,16.0,0.0,97.26679845705814,0.05498400879268872,29200835377,5148.723170056757,1
3126,2012-07-06,5324.7,5327.2,5287.75,5316.95,113300726,2012,-6.0,Downtrend,0.0,6.0,97.4564795705472,0.04904949342488174,29087534651,5161.6159824193055,0
3127,2012-07-09,5283.7,5300.6,5257.75,5275.15,101169926,2012,-26.0,Downtrend,0.0,26.0,98.09024625605689,0.04373676816841754,28986364725,5172.593724273791,0
3128,2012-07-10,5286.6,5348.55,5284.55,5345.35,123947633,2012,47.0,Uptrend,47.0,0.0,97.5904474670731,0.04485036845911772,29110312358,5181.764268711122,1
3129,2012-07-11,5315.25,5336.45,5300.25,5306.3,113530679,2012,-12.0,Downtrend,0.0,12.0,97.88704902610093,0.0360932938913785,28996781679,5192.409405061358,0
3130,2012-07-12,5240.0,5261.75,5217.7,5235.25,131190833,2012,-74.0,Downtrend,0.0,74.0,98.84862991137922,0.03570898659676547,28865590846,5200.409698203104,0
3131,2012-07-13,5242.75,5267.15,5216.85,5227.25,99045088,2012,5.0,Uptrend,5.0,0.0,98.8144822747054,0.017162705169243342,28766545758,5208.358938538225,1
3132,2012-07-16,5232.35,5246.85,5190.45,5197.25,106313144,2012,-20.0,Downtrend,0.0,20.0,98.96867080955097,0.02626252653403771,28660232614,5213.06417530277,0
3133,2012-07-17,5228.05,5236.7,5181.7,5192.85,111768115,2012,-10.0,Downtrend,0.0,10.0,99.0376999409875,0.01743781655025134,28548464499,5221.077408020419,0
3134,2012-07-18,5199.1,5222.85,5169.05,5216.3,109647297,2012,-13.0,Downtrend,0.0,13.0,99.12199426018047,0.018699163175830646,28658111796,5226.595516546605,0
3135,2012-07-19,5249.85,5257.75,5233.15,5242.7,109769282,2012,34.0,Uptrend,34.0,0.0,98.86612049802466,0.015043562439496672,28767881078,5232.823733835919,1
3136,2012-07-20,5233.55,5238.7,5197.5,5205.1,89729408,2012,-19.0,Downtrend,0.0,19.0,99.0194982765615,0.011474820493388105,28678151670,5237.105203230694,0
3137,2012-07-23,5163.25,5164.2,5108.1,5117.95,104770324,2012,-74.0,Downtrend,0.0,74.0,99.37864920154891,0.0006452054392773743,28573381346,5241.873263638869,0
3138,2012-07-24,5128.8,5144.0,5103.25,5128.2,116516931,2012,-20.0,Downtrend,0.0,20.0,99.43950450310217,0.0014450867052022698,28689898277,5242.996463658869,0
3139,2012-07-25,5118.4,5121.6,5076.6,5109.6,130965621,2012,-22.0,Downtrend,0.0,22.0,99.49893450367148,-0.006281724654310539,28558932656,5242.494229143062,0
3140,2012-07-26,5126.3,5126.3,5032.4,5043.0,180131639,2012,4.0,Uptrend,4.0,0.0,99.47723973778311,-0.02061505296990762,28378801017,5240.01560072848,1
3141,2012-07-27,5124.3,5149.95,5077.5,5099.85,131948378,2012,23.0,Uptrend,23.0,0.0,99.33936379141355,-0.033918051109132485,28510749395,5231.029320182415,1
3142,2012-07-30,5129.75,5206.6,5129.75,5199.8,117523733,2012,56.0,Uptrend,56.0,0.0,98.96832920804833,-0.0149282006592657,28628273128,5219.337667581236,1
3143,2012-07-31,5214.85,5234.55,5154.05,5229.0,147059808,2012,27.0,Uptrend,27.0,0.0,98.7706068313866,-0.011147987405327187,28775332936,5215.264490933003,1
3144,2012-08-01,5220.7,5246.35,5212.65,5240.5,113815730,2012,11.0,Uptrend,11.0,0.0,98.6815739483284,-0.011701917002197137,28889148666,5212.092100256198,1
3145,2012-08-02,5233.1,5236.9,5209.95,5227.75,92972386,2012,-9.0,Downtrend,0.0,9.0,98.77906957727447,-0.01868676440223005,28796176280,5207.504364857034,0
3146,2012-08-03,5195.6,5220.2,5164.65,5215.7,112918653,2012,-16.0,Downtrend,0.0,16.0,98.93372219761761,-0.019042872323418503,28683257627,5202.2324481086025,0
3147,2012-08-06,5260.85,5293.2,5260.85,5282.55,103148076,2012,73.0,Uptrend,73.0,0.0,98.28969135860135,0.0014028037117428394,28786405703,5197.337717567972,1
3148,2012-08-07,5295.4,5350.1,5281.65,5336.7,130431591,2012,56.0,Uptrend,56.0,0.0,97.7436349298464,-0.0016182289279468298,28916837294,5197.7285707415285,1
3149,2012-08-08,5345.25,5377.6,5331.05,5338.0,165954895,2012,27.0,Uptrend,27.0,0.0,97.45264433294409,0.005974030868967084,29082792189,5197.6558772375065,1
3150,2012-08-09,5348.3,5368.2,5312.1,5322.95,181419777,2012,-9.0,Downtrend,0.0,9.0,97.69832777887595,0.016751826560336136,28901372412,5202.2103575318,0
3151,2012-08-10,5308.2,5330.1,5294.1,5320.4,130090985,2012,-38.0,Downtrend,0.0,38.0,98.41155824849137,0.017820077478597707,28771281427,5209.364728393765,0
3152,2012-08-13,5316.35,5352.45,5309.05,5347.9,107578773,2012,22.0,Uptrend,22.0,0.0,98.21240739784174,0.02898648323632691,28878860200,5214.460735910625,1
3153,2012-08-14,5343.25,5387.05,5328.8,5380.35,109794400,2012,34.0,Uptrend,34.0,0.0,97.87223106443543,0.03610733990005488,28988654600,5220.965522831986,1
3154,2012-08-16,5385.95,5390.65,5356.65,5362.95,133996943,2012,3.0,Uptrend,3.0,0.0,97.83905597309705,0.028113797135900898,28854657657,5229.268171154589,1
3155,2012-08-17,5368.6,5399.95,5341.7,5366.3,134985473,2012,9.0,Uptrend,9.0,0.0,97.7290543544487,0.023575638506876384,28989643130,5236.969662409039,1
3156,2012-08-21,5368.7,5425.15,5368.7,5421.0,124343357,2012,25.0,Uptrend,25.0,0.0,97.39133008666873,0.04147854988376776,29113986487,5243.606230825768,1
3157,2012-08-22,5395.75,5433.35,5394.8,5412.85,103103501,2012,8.0,Uptrend,8.0,0.0,97.27188234564339,0.05762072704891619,29010882986,5253.5320014925355,1
3158,2012-08-23,5426.15,5448.6,5393.85,5415.35,127995889,2012,15.0,Uptrend,15.0,0.0,97.02434261917641,0.05599430599430599,29138878875,5265.456790643569,1
3159,2012-08-24,5392.6,5399.65,5371.0,5386.7,114346965,2012,-48.0,Downtrend,0.0,48.0,98.40874526019833,0.05423125097855008,29024531910,5279.090901417201,0
3160,2012-08-27,5387.85,5399.15,5346.65,5350.25,89987572,2012,0.0,No change,0.0,0.0,98.40874526019833,0.0609260360896291,28934544338,5292.549623730928,0
3161,2012-08-28,5348.05,5359.25,5312.6,5334.6,123683723,2012,-39.0,Downtrend,0.0,39.0,98.90941798683409,0.046030765610753255,28810860615,5312.822833557596,0
3162,2012-08-29,5343.85,5345.5,5282.7,5287.8,157470632,2012,-13.0,Downtrend,0.0,13.0,99.02230291619692,0.016923727835685964,28653389983,5325.314922522006,0
3163,2012-08-30,5268.6,5342.8,5255.05,5315.05,226494000,2012,-2.0,Downtrend,0.0,2.0,99.03919266123435,0.016456301396060358,28879883983,5328.845115631191,0
3164,2012-08-31,5298.2,5303.25,5238.9,5258.5,167393902,2012,-39.0,Downtrend,0.0,39.0,99.29909157093243,0.003434786756988828,28712490081,5333.317370842905,0
3165,2012-09-03,5276.5,5295.8,5243.15,5253.75,110380869,2012,-7.0,Downtrend,0.0,7.0,99.33462995266294,0.0049734589450527444,28602109212,5332.574454999958,0
3166,2012-09-04,5249.15,5278.35,5233.2,5274.0,106316880,2012,-17.0,Downtrend,0.0,17.0,99.41413817142164,0.011177790133634957,28708426092,5332.968000467736,0
3167,2012-09-05,5243.9,5259.5,5215.7,5225.7,126162071,2012,-18.0,Downtrend,0.0,18.0,99.48573207717615,-0.010761847971150318,28582264021,5335.600188511653,0
3168,2012-09-06,5217.65,5260.6,5217.65,5238.4,134008569,2012,1.0,Uptrend,1.0,0.0,99.47809809832594,-0.018419622613225384,28716272590,5332.458937204532,1
3169,2012-09-07,5309.45,5347.15,5309.2,5342.1,149584722,2012,86.0,Uptrend,86.0,0.0,98.7524683191949,0.0007680779318097741,28865857312,5327.541042598745,1
3170,2012-09-08,5343.65,5366.3,5343.45,5358.7,11221064,2012,19.0,Uptrend,19.0,0.0,98.57527965219779,0.006716200603049005,28877078376,5327.707292808923,1
3171,2012-09-10,5361.9,5375.45,5349.1,5363.45,109607506,2012,9.0,Uptrend,9.0,0.0,98.48251328637382,0.008091496879933935,28986685882,5328.193780233433,1
3172,2012-09-11,5336.1,5393.35,5332.1,5390.0,112878090,2012,17.0,Uptrend,17.0,0.0,98.28884315421499,0.007872248920137048,29099563972,5330.170013662069,1
3173,2012-09-12,5404.45,5435.55,5393.95,5431.0,139920871,2012,42.0,Uptrend,42.0,0.0,97.7599977778556,0.009413885713754677,29239484843,5332.129028276387,1
3174,2012-09-13,5435.2,5447.45,5421.85,5435.35,110774177,2012,11.0,Uptrend,11.0,0.0,97.60691095838315,0.0135000326312944,29350259020,5335.539619422227,1
3175,2012-09-14,5528.35,5586.65,5526.95,5577.65,233783031,2012,139.0,Uptrend,139.0,0.0,95.4688227955119,0.0393846784562919,29584042051,5338.516047492876,1
3176,2012-09-17,5631.75,5652.2,5585.15,5610.0,258912780,2012,65.0,Uptrend,65.0,0.0,94.36375261667082,0.034864416159380296,29842954831,5358.735427911067,1
3177,2012-09-18,5602.4,5620.55,5586.45,5600.05,175488961,2012,-31.0,Downtrend,0.0,31.0,96.43473338211946,0.03458436867823789,29667465870,5379.852913804612,0
3178,2012-09-20,5536.95,5581.35,5534.9,5554.25,165684942,2012,-39.0,Downtrend,0.0,39.0,97.63836898910148,0.02564931167883877,29501780928,5392.500016708565,0
3179,2012-09-21,5577.0,5720.0,5575.45,5691.15,278023825,2012,138.0,Uptrend,138.0,0.0,96.31432313726158,0.05651883342306041,29779804753,5400.953974237235,1
3180,2012-09-24,5691.95,5709.85,5662.75,5669.6,210419441,2012,-10.0,Downtrend,0.0,10.0,96.66673799851453,0.05968879958880424,29569385312,5428.503311110274,0
3181,2012-09-25,5674.9,5702.7,5652.45,5673.9,341387116,2012,-7.0,Downtrend,0.0,7.0,96.89623053801576,0.0636036441345178,29910772428,5447.090618573416,0
3182,2012-09-26,5653.4,5672.8,5638.65,5663.45,170771069,2012,-29.0,Downtrend,0.0,29.0,97.63947868538756,0.07104088656908347,29740001359,5474.5546703340415,0
3183,2012-09-27,5673.75,5693.7,5639.7,5649.5,238991690,2012,20.0,Uptrend,20.0,0.0,97.4563553969452,0.06292509007441138,29501009669,5493.02196097426,1
3184,2012-09-28,5684.8,5735.15,5683.45,5703.3,163660805,2012,41.0,Uptrend,41.0,0.0,97.04143657760608,0.084586859370543,29664670474,5516.20609557581,1
3185,2012-10-01,5704.75,5722.95,5694.0,5718.8,123138510,2012,-12.0,Downtrend,0.0,12.0,97.39036659033212,0.08851772543421377,29787808984,5538.236813030811,0
3186,2012-10-03,5727.7,5743.25,5715.8,5731.25,165037864,2012,20.0,Uptrend,20.0,0.0,97.17237371690953,0.08669890026545324,29952846848,5554.1964663717645,1
3187,2012-10-04,5751.55,5807.25,5751.35,5787.6,171404290,2012,64.0,Uptrend,64.0,0.0,96.40136734354122,0.107526264423905,30124251138,5571.453635945933,1
3188,2012-10-05,5815.0,5815.35,4888.2,5746.95,255569804,2012,8.0,Uptrend,8.0,0.0,96.29484672616796,0.09708116982284665,29868681334,5594.736871030136,1
3189,2012-10-08,5751.85,5751.85,5666.2,5676.0,142319000,2012,-63.0,Downtrend,0.0,63.0,98.0725812382626,0.06250350985567477,29726362334,5618.899441569648,0
3190,2012-10-09,5708.15,5728.65,5677.9,5704.6,119300415,2012,-23.0,Downtrend,0.0,23.0,98.38429332305842,0.0645492376882455,29845662749,5632.738931192258,0
3191,2012-10-10,5671.15,5686.5,5647.05,5652.15,126294361,2012,-42.0,Downtrend,0.0,42.0,98.78098666156822,0.05382729399919817,29719368388,5635.89809293562,0
3192,2012-10-11,5663.5,5721.1,5636.95,5708.05,148283847,2012,34.0,Uptrend,34.0,0.0,98.55993997223234,0.05900742115027824,29867652235,5644.514977188395,1
3193,2012-10-12,5681.7,5725.0,5659.35,5676.05,130076802,2012,3.0,Uptrend,3.0,0.0,98.53838278735903,0.04512060394034245,29737575433,5654.717887129017,1
3194,2012-10-15,5674.25,5693.7,5651.05,5687.25,93693482,2012,-31.0,Downtrend,0.0,31.0,98.82517049992461,0.04634476160688816,29831268915,5663.855636021974,0
3195,2012-10-16,5705.6,5714.0,5635.6,5648.0,117415701,2012,20.0,Uptrend,20.0,0.0,98.68429274355594,0.012612838740329702,29713853214,5671.264749687289,1
3196,2012-10-17,5681.1,5684.35,5633.9,5660.25,123974371,2012,-29.0,Downtrend,0.0,29.0,98.92479055608614,0.008957219251336968,29837827585,5676.591379396728,0
3197,2012-10-18,5675.3,5722.5,5650.55,5718.7,144097860,2012,38.0,Uptrend,38.0,0.0,98.65803307652946,0.02118731082758174,29981925445,5680.987717737092,1
3198,2012-10-19,5703.3,5711.7,5660.0,5684.25,124262817,2012,-10.0,Downtrend,0.0,10.0,98.75393760133417,0.023405500292568826,29857662628,5686.713822524929,0
3199,2012-10-22,5667.6,5721.55,5658.05,5717.15,103372318,2012,9.0,Uptrend,9.0,0.0,98.68231437821444,0.004568496701018221,29961034946,5693.101164064033,1
3200,2012-10-23,5715.65,5720.8,5681.45,5691.4,81501427,2012,0.0,No change,0.0,0.0,98.68231437821444,0.003845068435162746,29879533519,5694.043588464813,0
3201,2012-10-25,5688.8,5718.75,5685.7,5705.3,158343061,2012,-2.0,Downtrend,0.0,2.0,98.70725532608854,0.005534112338955621,30037876580,5695.64121026331,0
3202,2012-10-26,5683.55,5697.2,5641.75,5664.3,101663820,2012,-21.0,Downtrend,0.0,21.0,98.93972557872985,0.0001500851954199245,29936212760,5698.7263531591425,0
3203,2012-10-29,5665.2,5698.3,5645.1,5665.6,93555816,2012,1.0,Uptrend,1.0,0.0,98.93018722187392,0.0028498097176741233,30029768576,5699.617563428813,1
3204,2012-10-30,5656.35,5689.9,5589.9,5597.9,116678775,2012,-8.0,Downtrend,0.0,8.0,99.01261873244215,-0.018480528816650077,29913089801,5702.890823702013,0
3205,2012-10-31,5596.75,5624.4,5583.05,5619.7,112075316,2012,-65.0,Downtrend,0.0,65.0,99.41455488882127,-0.017328810239910508,30025165117,5698.225202536457,0
3206,2012-11-01,5609.85,5649.75,5601.95,5645.05,107393402,2012,25.0,Uptrend,25.0,0.0,99.23973718571011,-0.015040348964013073,30132558519,5693.913819213155,1
3207,2012-11-02,5696.35,5711.3,5682.55,5697.7,111162841,2012,61.0,Uptrend,61.0,0.0,98.76828144321456,-0.015533208929435438,30243721360,5689.476515606914,1
3208,2012-11-05,5693.05,5709.2,5679.5,5704.2,74829213,2012,-2.0,Downtrend,0.0,2.0,98.78880349802586,-0.0074387283689609784,30318550573,5683.142617914581,0
3209,2012-11-06,5694.1,5730.8,5693.65,5724.4,115018796,2012,21.0,Uptrend,21.0,0.0,98.59386183547757,0.008527131782945618,30433569369,5676.820871076412,1
3210,2012-11-07,5718.6,5777.3,5711.4,5760.1,133740615,2012,46.0,Uptrend,46.0,0.0,98.12189781036066,0.00972899063913335,30567309984,5679.247850306034,1
3211,2012-11-08,5709.0,5744.5,5693.95,5738.75,117590261,2012,-32.0,Downtrend,0.0,32.0,98.61930122419867,0.015321603283706242,30449719723,5682.608762457218,0
3212,2012-11-09,5731.1,5751.7,5677.75,5686.25,98763127,2012,7.0,Uptrend,7.0,0.0,98.55492553558493,-0.0038191676667163055,30350956596,5687.134380553984,1
3213,2012-11-12,5688.45,5718.9,5665.75,5683.7,92702799,2012,-32.0,Downtrend,0.0,32.0,98.90714284195646,0.0013477682543316938,30258253797,5685.722916831945,0
3214,2012-11-13,5689.7,5698.25,5660.35,5666.95,16516842,2012,-20.0,Downtrend,0.0,20.0,99.06412006384485,-0.003569387665391943,30241736955,5686.204812040572,0
3215,2012-11-15,5650.35,5651.65,5603.55,5631.0,133979470,2012,-46.0,Downtrend,0.0,46.0,99.31344348496492,-0.003009915014164255,30107757485,5686.010862348358,0
3216,2012-11-16,5624.8,5650.15,5559.8,5574.05,121900570,2012,-1.0,Downtrend,0.0,1.0,99.31779278567424,-0.015229009319376319,29985856915,5684.665672978856,0
3217,2012-11-19,5577.3,5592.75,5549.25,5571.4,106988015,2012,-57.0,Downtrend,0.0,57.0,99.51156098144419,-0.025757602252260203,29878868900,5679.822470782132,0
3218,2012-11-20,5604.8,5613.7,5548.35,5571.55,107481297,2012,20.0,Uptrend,20.0,0.0,99.39977170116731,-0.019826714166336745,29986350197,5671.7160828916485,1
3219,2012-11-21,5582.5,5620.2,5561.4,5614.8,105148728,2012,6.0,Uptrend,6.0,0.0,99.36270472928602,-0.017902276483912294,30091498925,5665.86241477378,1
3220,2012-11-22,5628.6,5643.35,5608.0,5627.75,94058612,2012,23.0,Uptrend,23.0,0.0,99.2056578221048,-0.011183540078012366,30185557537,5660.798014501061,1
3221,2012-11-23,5635.45,5637.75,5593.55,5626.6,85082220,2012,-5.0,Downtrend,0.0,5.0,99.2341782878678,-0.013794191365922859,30100475317,5658.154789998472,0
3222,2012-11-26,5648.65,5649.2,5623.45,5635.9,79291426,2012,11.0,Uptrend,11.0,0.0,99.14576054613094,-0.0050138587292341,30179766743,5653.194756282396,1
3223,2012-11-27,5658.5,5733.2,5658.0,5727.45,134407735,2012,84.0,Uptrend,84.0,0.0,98.39949788381608,0.010916760802033298,30314174478,5651.959391115664,1
3224,2012-11-29,5736.7,5833.5,5736.1,5825.0,207295475,2012,100.0,Uptrend,100.0,0.0,97.41757332813864,0.040568784722842643,30521469953,5656.255361786692,1
3225,2012-11-30,5836.0,5885.25,5827.85,5879.85,257047977,2012,51.0,Uptrend,51.0,0.0,96.8640779601752,0.04629250671744045,30778517930,5675.643091787818,1
3226,2012-12-03,5878.25,5899.15,5854.6,5870.95,113423350,2012,13.0,Uptrend,13.0,0.0,96.70813963669323,0.04001736034224668,30665094580,5701.186835104342,1
3227,2012-12-04,5866.8,5894.95,5859.0,5889.25,131020191,2012,-4.0,Downtrend,0.0,4.0,96.87341718614567,0.033618828650157084,30796114771,5712.149161940909,0
3228,2012-12-05,5906.6,5917.8,5891.35,5900.5,139653957,2012,22.0,Uptrend,22.0,0.0,96.56727572579096,0.03441323936748364,30935768728,5722.814225416339,1
3229,2012-12-06,5926.3,5942.55,5838.9,5930.9,140267080,2012,24.0,Uptrend,24.0,0.0,96.1981482233537,0.03607364964013704,31076035808,5733.774571584746,1
3230,2012-12-07,5934.0,5949.85,5888.65,5907.4,127607078,2012,7.0,Uptrend,7.0,0.0,96.0791531732259,0.025572472700126525,30948428730,5745.663720214175,1
3231,2012-12-10,5916.05,5919.95,5888.1,5908.9,95975757,2012,-29.0,Downtrend,0.0,29.0,97.45849794324526,0.029649313874972716,31044404487,5753.425637770116,0
3232,2012-12-11,5923.8,5965.15,5865.45,5898.8,137415161,2012,45.0,Uptrend,45.0,0.0,96.85359982205857,0.03737964387777537,30906989326,5760.39515970749,1
3233,2012-12-12,5917.8,5924.6,5874.25,5888.0,132665649,2012,-40.0,Downtrend,0.0,40.0,98.02272409912216,0.03594489505075926,30774323677,5771.247598526768,0
3234,2012-12-13,5900.35,5907.45,5841.35,5851.5,136616335,2012,-17.0,Downtrend,0.0,17.0,98.31586378836553,0.03256601875788556,30637707342,5780.814997256413,0
3235,2012-12-14,5846.9,5886.1,5839.15,5879.6,115159830,2012,-21.0,Downtrend,0.0,21.0,98.59887929578112,0.04414846386077076,30752867172,5785.274201783866,0
3236,2012-12-17,5860.5,5886.05,5850.15,5857.9,109547002,2012,0.0,No change,0.0,0.0,98.59887929578112,0.05092347574923073,30643320170,5797.5506431230715,0
